player_name,year,current_SLG,proj_next_SLG,delta_proj_minus_current
686554,2025,0.222,0.2912687017354922,0.06926870173549218
691720,2025,0.277,0.3451640593373938,0.06816405933739378
680911,2025,0.143,0.21112989049055678,0.06812989049055679
656248,2025,0.242,0.3098330035077736,0.0678330035077736
657041,2025,0.272,0.339528640826594,0.06752864082659399
666163,2025,0.205,0.27224152734184326,0.06724152734184327
663898,2025,0.278,0.3448455542532475,0.06684555425324745
542932,2025,0.23,0.2962540850245684,0.0662540850245684
671213,2025,0.303,0.3683882368306745,0.06538823683067452
665750,2025,0.304,0.36905233786172204,0.06505233786172204
669003,2025,0.294,0.3589996453309205,0.06499964533092051
695238,2025,0.279,0.34374557359054786,0.06474557359054783
676801,2025,0.29,0.3545313264949351,0.06453132649493509
669288,2025,0.302,0.36623846763503487,0.06423846763503488
